id,product_name,brand_name,short_description,original_price,price_after_voucher,discount_rate,discount_price,quantity_sold,rating_average,review_count,warranty_info,return_policy,url_img,date
274840120,Máy tính bảng Samsung Galaxy Tab S9 FE+ (WiFi) 8GB/128G - Hàng chính hãng,Samsung,"  THÔNG SỐ KỸ THUẬTBộ vi xử lýTốc độ CPU: 2.4GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính):12.4"""" (315.0mm)Độ phân giải (Màn hình chính):2560 x 1600 (WQXGA)Công nghệ...",13989800,13989800,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
217548686,"Máy đọc sách Kindle Scribe – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",Kindle,"Đọc và viết tự nhiên như khi làm trên giấyVới màn hình E-ink 10,2 inch, độ phân giải 300 ppi chống lóa. Kindle Scribe hoàn hảo để đọc và viết, ngay cả dưới ánh sáng mặt trời. Màn hình lớn cung c...",9800000,9800000,0,0,3,4.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/22/e5/a4/7f94e121afc4adc0496d82d4bb7df05a.png,2024-11-29
274840632,Điện thoại Xiaomi Redmi A3 - Hàng chính hãng,Xiaomi,"Màn hình: IPS LCD 6.71"" HD+ (720 x 1650 Pixels)Hệ điều hành: Android 14Camera sau: Chính 8 MP & Phụ 0.08 MPCamera trước: 5 MPChipset: MediaTek Helio G36 8 nhânRAM: 3/4 GBBộ nhớ trong: 64 GB...",2890000,2399000,17,491000,0,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/32/c7/42/8f0acfedcc772423a4a18c6bf49acdae.jpg,2024-11-29
176909016,Máy tính bảng HANET Smart Edu Tablet Model T432 - Hàng Chính Hãng,HANET,"THÔNG SỐ KỸ THUẬT:Hệ điều hành: Android 11Chip xử lý (CPU): Quad Core 2.0GhzRAM: 4GB DDRROM: 32GSIM 4G-LTE, Wi-FiKích thước màn hình: 10.1”Dung lượng Pin: 5.000 mAhCamera: 5+2MPBẢO HÀNH: Máy tính bản...",3300000,3300000,0,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/56/5f/8e/549f0bd6115b4efdf22a5808ddb5fd7d.jpg,2024-11-29
274866839,Máy tính bảng Samsung Galaxy Tab A9 (Wi-Fi) 4GB/64GB - Hàng chính hãng,Samsung,"  THÔNG SỐ KỸ THUẬTBộ vi xử lý: 2.2GHz, 2GHzHiển Thị: 8.7"""" (220.5mm)Camera chính - Độ phân giải: 8.0 MPTrọng lượng (g): 332 Bộ vi xử lýTốc độ CPU: 2.2GHz, 2GHzLoại CPU: 8 nhân Hiển Thị...",3989700,3989700,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
191350420,"Máy đọc sách Kindle Paperwhite Gen 4 10th màn hình 6 inch 300PPI, wifi, bluetooth, chống nước IPX8 - Hàng nhập khẩu",Kindle,"Sản phẩm Kindle Paperwhite Gen 4 10th là sản phẩm chủ lực của AMAZON trong việc chiếm lĩnh thị trường máy đọc sách. Được ra mắt từ năm 2018. Sản phẩm có 4 màu sắc lần lượt là Black, Blue Twilight, Sag...",2790000,2790000,0,0,78,5.0,15,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5f/af/f5/d3853cbfc6d809c10886aa53373d9c8a.jpg,2024-11-29
276375414,Điện thoại realme C65s - Hàng Chính Hãng,Realme,"Thiết kế hiện đại, phong cách tinh tếSản phẩm nổi bật với thiết kế hiện đại, khung viền vuông vức kết hợp với các góc bo cong mềm mại, tạo cảm giác cầm nắm thoải mái, dễ chịu. Màn hình giọt nước ở mặ...",4290000,3090000,28,1200000,8,5.0,2,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/79/86/09/53c54192bd43658057f7d05d1d4db2c1.png,2024-11-29
276079491,Điện thoại OPPO A3x 6GB/128GB - Hàng Chính Hãng,OPPO,"       OPPO A3x là chiếc điện thoại lý tưởng với thiết kế bền bỉ, màn hình sắc nét, hiệu năng mạnh mẽ từ vi xử lý Snapdragon thế hệ mới. Kết hợp với pin 5100 mAh, kháng nước, sạc nhanh 45W và came...",4690000,4590000,2,100000,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/56/dd/71/ca3e6dd6322eb2188e114887170a98c7.jpg,2024-11-29
272234493,Điện thoại Samsung Galaxy M34 5G (8GB/128GB) - Hàng chính hãng,Samsung,"Điện thoại Samsung Galaxy M34 5G (8GB/128GB)Màn hình: Super AMOLED 6.5"", Full HD+ (1080 x 2340 Pixels)Hệ điều hành: Android 13Camera sau: 50 MP + 8 MP + 2 MPCamera trước: 13 MPChipset...",7990000,5589000,30,2401000,3,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/28/c2/0c/ae7fdb3567b2ffaafb154c7a73af0851.jpg,2024-11-29
274868043,Máy tính bảng Samsung Galaxy Tab A9+ Wi-Fi 4GB/64GB - Hàng chính hãng,Samsung,"      THÔNG SỐ KỸ THUẬTBộ vi xử lý: 2.2GHz, 1.8GHzHiển Thị: 11.0"""" (278.2mm)Camera chính - Độ phân giải: 8.0 MPTrọng lượng (g): 480 Bộ vi xử lýTốc độ CPU: 2.2GHz, 1.8GHzLoại CPU: ...",5989500,5989500,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
275407523,Máy đọc sách Pocketbook Era Color- Hàng chính hãng,Pocketbook,"Kỷ nguyên mới của sách điện tử màu!Màn hình E Ink màu 7”Màn hình màu an toàn cho mắt với kích thước 7 inch được trang bị công nghệ E Ink Kaleido 3 mới nhất, giúp cải thiện 50% độ phân giải hiển thị...",7500000,6950000,7,550000,4,4.0,2,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/1f/88/22/5271fea71782871aa651a66e25db20fa.png,2024-11-29
263798932,Máy đọc sách Boox Page - Hàng Chính Hãng,Onyx Boox,"Công nghệ phần cứng hiện đạiĐược hỗ trợ bởi CPU lõi tám tiên tiến của Qualcomm và cấu hình nâng cấp với RAM 3 GB + ROM 32 GB, BOOX PAGE mang lại trải nghiệm liền mạch đến khó tin khi bạn đọc sách điệ...",6990000,6990000,0,0,0,5.0,9,No warranty info,No return policy,https://salt.tikicdn.com/ts/product/da/39/63/a5af9c92d9475dc22afa839e0b0a9a4e.jpg,2024-11-29
275621214,Điện Thoại Oppo Reno12 F 5G 8GB/256GB - Hàng Chính Hãng,OPPO,"Điện Thoại Oppo Reno12 F 5G 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn.Thiết kế mang vẻ đẹp thanh lịch- Với thiết kế siêu mỏ...",9490000,8049000,15,1441000,2,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/be/92/1b/4d07af41ec6c415475f0fc8fde8fe747.jpg,2024-11-29
272392928,Điện thoại Samsung Galaxy A05 (4GB/128GB) - Hàng chính hãng - ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ,Samsung,"Đặc điểm nổi bật của Samsung Galaxy A05 128GBTận hưởng những công nghệ mới ở tầm giá phải chăng cùng Galaxy A05. Từ diện mạo trẻ trung, năng động đến màn hình rộng lớn 6.7 inch, bộ đôi camera 50MP ...",3037000,3037000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/23/9c/8e/a24bcbd036e56c3efe4c5568e92e4559.jpg,2024-11-29
275773333,Điện thoại Xiaomi Redmi Note 13 Pro 8GB/256GB - Hàng Chính Hãng,Xiaomi,"        Xiaomi Redmi Note 13 Pro 256GB một phiên bản mới thuộc dòng điện thoại Xiaomi Redmi được nhà Xiaomi ra mắt trong năm 2024. Máy sở hữu khả năng chụp ảnh sắc nét, hiệu năng ổn định cùng với ...",7990000,7290000,9,700000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/8d/1c/06/579e56b4209636573093644fb9eaf2fd.jpg,2024-11-29
273373436,Điện thoại Xiaomi Redmi 13C (6GB/128GB) - Hàng chính hãng - Bảo hành 18 tháng,Xiaomi,Thông số kỹ thuậtKích thước màn hình 6.74 inchesCông nghệ màn hình IPS LCDCamera sau Chính 50 MP & Phụ 2 MPCamera trước 8 MPChipset MediaTek Helio G85 8 nhânDung lượng RAM 6 GBBộ nhớ trong ...,3490000,3029000,13,461000,5,5.0,2,18 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/f2/57/75/b73593e9534b0c8f3ce527396eee6682.jpg,2024-11-29
274908645,"Ulefone Armor 16S (loa toHiFi 122dB ,NFC, chống nước,chống sốc,Ram 16GB,rom128GB ,Camera 50MP,pin 9600mAh,Màn hình 5.93 inch)- hàng chính hãng",Ulefone,"Màn hình 5,93 inch ,LCD cảm ứng công nghệ IPSĐộ phân giải: 720 x 1440 HD+Hệ điều hành : Android 13Bộ xử lý Unisoc T616CPUPin 9600mAh,sạc nhanh 18WDài:173,4 mm,rộng: 83,35 mm,dày: 25,3 mm,nặng: 40...",4990000,4990000,0,0,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/0b/ab/94/746c5c23d9777c77c71d396d1e5c24af.png,2024-11-29
147969070,"Điện thoại thông minh itel A26  2 Sim 2 Sóng 4G LTE - Màn hình IPS 5.7"" - RAM 2GB + ROM 32 GB - Mở khoá bằng Gương Mặt -  Hàng chính hãng ",Itel,"Điện thoại Itel A26 được ra mắt vào ngày 22 tháng 9 năm 2021 sở hữu ngoại hình đẹp với cấu hình tốt với mức giá cực tốt, chạy trên hệ điều hành Android 10 (Go Edition) mượt mà.Ngoại hình được trau ...",2390000,2390000,0,0,7,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a4/14/05/a288f7276d63c8b23ecfc73c8375914b.jpg,2024-11-29
276074109,Điện thoại Xiaomi Redmi 13 - Hàng chính hãng,Xiaomi,"Màn hình: IPS LCD 6.79"", 90HzHệ điều hành: Xiaomi HyperOSCamera sau: Chính 108 MP + Macro 2 MPCamera trước: 13 MPChipset: MediaTek Helio G91-UltraRAM: 6 GBBộ nhớ trong: 128 GBDung lượng pin: 5...",4290000,3779000,12,511000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e0/db/80/85ae233c0f44af50a9b7540de5542020.jpg,2024-11-29
72310420,Máy tính bảng VANKYO MatrixPad S30 - Hàng Chính Hãng,Vankyo,"Máy tính bảng Vankyo MatrixPad S30 Hiệu suất hoạt động mạnh mẽBộ vi xử lý 8 nhân có tần số lên đến 1,6 GHz và RAM 3 GB mang lại hiệu năng mạnh mẽ hơn, cho phép bạn chuyển đổi liên tục gi...",3090000,3090000,0,0,11,3.8,4,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5a/f2/36/90f4fae6dc87e39d2534831bc24aa1be.jpg,2024-11-29
173387789,Máy đọc sách All New Kindle Oasis 3 - Hàng nhập khẩu,Kindle,"Độ phân giải màn hình cực caoMáy đọc sách All New Kindle Oasis 3 với màn hình 7 inch và mật độ ảnh 300 ppi, văn bản hiển thị trên thiết bị với chất lượng sắc nét, đọc như giấy thật ngay cả trong ánh ...",7500000,7500000,0,0,23,5.0,3,6 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a7/fc/f9/5c4beccbf706232d467b6a299772c8e9.jpg,2024-11-29
274619667,Điện thoại Samsung Galaxy S24 Ultra 12GB/512GB - Độc quyền Online - Hàng chính hãng,Samsung, ĐẶC ĐIỂM NỔI BẬT[Tính năng AI nổi bật]Cùng khám phá huyền thoại trở lại với những tính năng AI được nâng cấp trên S24 Ultra- Chỉ cần khoanh vùng là tìm được thông tin- Cho phép phiên ...,37490000,37490000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
270794184,"Máy đọc sách Kobo Clara (Clara Colour, Clara BW, Clara 2e, Clara HD) - 6inch, 16gb - Hàng Chính Hãng",Kobo,"Giới Thiệu Về Kobo ClaraKobo Clara máy đọc sách kích thước 6 inch, đủ lớn để đọc lâu dài và đủ nhỏ gọn của sự cơ động, mang đến những tính năng thường chỉ có trên các dòng máy cao cấp. Với thiết kế t...",4290000,3990000,7,300000,44,5.0,20,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/7e/7a/42/3de5b34385b56de1593e451da546a46f.jpg,2024-11-29
274958868,Samsung Galaxy Tab S9 Wifi 12GB/256GB - Hàng chính hãng,Samsung,Đang cập nhật...,21990000,21990000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
275504632,Điện thoại Samsung Galaxy Z Flip6 12GB/256GB - Độc quyền online - Hàng chính hãng,Samsung,"[THÔNG SỐ KỸ THUẬT]Bộ vi xử lýTốc độ CPU: 3.36 GHz, 2.8GHz, 2GHzLoại CPU: 8 nhânHiển ThịKích cỡ (Màn hình chính): 170.3mm (6.7 inch hình chữ nhật hoàn chỉnh) / 166.4mm (6.6 inch tính đến các góc...",28990000,28990000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
162866839,Máy tính bảng VNPT Technology VNT Tab8 Plus 8 Inch Android 11 RAM 4GB - Hàng chính hãng,VNPT Technology,"VNT Tab8 Plus là thiết bị máy tính bảng của VNPT TechnologySản phẩm được cung cấp dành cho chương trình “Sóng và máy tính cho em” được xây dựng và triển khai với mục đích hỗ trợ các em học sinh,đặc b...",3146000,3146000,0,0,15,4.7,6,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/72/5b/56/4078325afd6d0c3371d50bdf91a121ae.jpg,2024-11-29
274364026,Máy tính bảng học tập thông minh Nexta Edutab Pro cho trẻ 9-12 tuổi - giải pháp học tập - quản lý thời gian cho trẻ - bảo hảnh 12 tháng,Nexta,MÁY TÍNH BẢNG HỌC TẬP THÔNG MINH NEXTA EDUTAB PRO CHO TRẺ 9-12 TUỔI - GIẢI PHÁP HỌC TẬP - QUẢN LÝ THỜI GIAN DÀNH CHO TRẺMáy tính bảng Nexta Edutab Pro được thiết kế dành riêng để con có được không gi...,6490000,3990000,39,2500000,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/c6/c9/7d/5d865f88a1b91dd1366a938f5e01f3cd.jpg,2024-11-29
179547641,Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,Kindle,"- Màn hình : 6.8Inch, mật độ hiển thị màn hình 300ppi, đèn điều chỉnh 16 cấp độ- Kích thước : 4.9” x 6.9” x .32” (124.6 x 174.2 x 8.1 mm)- Trọng lượng : 7.23 oz (205 g)- Dung lượng : 8GB hoặc 32GB(bản...",3950000,3950000,0,0,2,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/7a/d7/b6/b79b5038756f6763e3ba48247c227b0e.jpg,2024-11-29
273636845,Điện Thoại Samsung Galaxy A05 (4GB/64GB) - Hàng Chính Hãng,Samsung,"Màn hìnhCông nghệ màn hình:PLS LCDĐộ phân giải:HD+ (720 x 1600 Pixels)Màn hình rộng:6.7"" - Tần số quét 60 HzĐộ sáng tối đa:576 nitsMặt kính cảm ứng:Kính cường lựcCamera sauĐộ phân giải:Chín...",2875000,2875000,0,0,2,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5b/4d/02/9fb06660056daaadfa74e5ff45ffce4f.jpg,2024-11-29
272241346,Điện thoại Samsung Galaxy A05s (4GB/128GB) - Hàng chính hãng,Samsung,"hình: PLS LCD 6.7"", 1080 x 2400 (FHD+)Hệ điều hành: Android 13Camera sau: 50 MP + 2 MP + 2MPCamera trước: 13 MPChipset: Chipset: Snapdragon 680RAM: 4 GBBộ nhớ trong: 128 GBC...",3990000,3049000,24,941000,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e0/7c/b8/c30343f0f889c2db899d9366f6fd10bc.jpg,2024-11-29
254125720,"Điện thoại oukitel WP22 (Loa to,Chống nước ,chống sốc IP68/IP69K,Ram 13Gb(8GB+5Gb mở rộng),Rom 256Gb,Màn hình 6.58 FHD,tầm nhìn ban đêm,Pin 10.000mAh)- Hàng chính hãng",Oukitel,"Dài 174mm Rộng 83.5mm Dày 19mm,Nặng 398gCPU: MTK Helio P90Hệ điều hành: Android 13RAM: 13Gb(8GB+5Gb mở rộng),Rom: 256GBSIM: Thẻ nano kép hoặc thẻ nano + thẻ TMàn hình FHD+ 6.58“Độ phân giải màn ...",5990000,5990000,0,0,4,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5a/30/6e/fb0fd9999e91bab2a00c53f0ac4c9049.jpg,2024-11-29
272328188,Điện Thoại Samsung A05 4GB/128GB - Hàng Chính Hãng,Samsung,"Điện Thoại Samsung A05 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, cáp dữ liệu, tài liệu hướng dẫn, dụng cụ lấy sim.Màn hình lớn- Được trang bị màn hình với kích thước 6.7 Inch Kết h...",3037000,3037000,0,0,3,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e3/9e/61/a78663f795a22610458e892c9ff167ea.jpg,2024-11-29
276062770,Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính Hãng,Xiaomi,"Điện Thoại Xiaomi Redmi 14C 4GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Pin, sạc, cáp USB kiểu C,ốp lưng, hướng dẫn, cây tháo sim.Màn hình lớn, hiển thị sống động- Redmi 14C được trang bị màn ...",3290000,2839000,14,451000,1,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/4b/7b/73/43e17c5de564e375773ee33ad78a9ac9.jpg,2024-11-29
273186334,Điện thoại Samsung Galaxy A05s 4GB/128GB- Hàng Chính hãng,Samsung," là nhà sản xuất nổi tiếng với những chiếc  chất lượng trong mọi phân khúc từ tầm trung cho đến cao cấp. Mới đây, thương hiệu đã giới thiệu mẫu điện thoại Samsung Galaxy A05S. Thiết bị này có cấu hình...",3625000,3625000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/bb/16/31/b59bd9944b3c1e7c9cf430ba8fbfab11.jpg,2024-11-29
203853390,Điện Thoại Oppo A17k (3GB/64GB) - Hàng Chính Hãng,OPPO, ...,2590000,2590000,0,0,0,5.0,143,No warranty info,No return policy,https://salt.tikicdn.com/ts/product/33/7b/18/04cef3aa2af97b99e45f6ca7ec489619.jpg,2024-11-29
276410628,"Điện thoại Realme V60 (6GB/128GB) 5G , Chíp Dimensity 6300, Rom tiếng việt - Hàng nhập khẩu",Realme,"Cấu hình Realme V60 5G?Bạn có thể tham khảo cấu hình Realme V60 ra mắt dưới đây.Thông sốRealme V60Kích thước165,6 x 76,1 x 7,9 mmTrọng lượng192 gMàn hình6,67 inch, IPS LCD,...",3999000,3099000,23,900000,0,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/30/de/59/c83ef9c38662a2aa62f635887138060b.jpg,2024-11-29
275775866,Điện thoại Xiaomi Redmi Note 13 Pro 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,"       Thông tin sản phẩmXiaomi Redmi Note 13 Pro 5G khi ra mắt đã tạo được ấn tượng đối với người dùng nhờ được trang bị chip Snapdragon 7s Gen 2, camera 200 MP và sạc nhanh 67 W. Đây được xem là...",7990000,7990000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/ts/product/1b/85/eb/c287351bbf9dd77f3688fd2e8bdb72e5.jpg,2024-11-29
275773774,Điện thoại Xiaomi Redmi Note 13 (8GB/256GB) - Hàng chính hãng - Hàng Chính Hãng,Xiaomi,"       Xiaomi Redmi Note 13 (8GB/256GB) được cho ra mắt tại thị trường Việt Nam, đánh dấu một bước tiến mới sau sự thành công của Redmi Note 12. Điện thoại sẽ làm nên cơn sốt, nhờ vào cấu hình mạn...",5990000,5590000,7,400000,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/3c/9d/47/0590c8366d7cc0bc85ca3aef7f2f1d5f.jpg,2024-11-29
276307101,Điện thoại Xiaomi Poco M6 - Hàng chính hãng,Xiaomi,"Màn hình: IPS LCD 6.79"", FHD+, 90Hz, 550nitsHệ điều hành: Xigomi HyperOSCamera sau: Chính 108 MP + Macro 2 MPCamera trước: 13 MPChipset: MediaTek Helio G91-UltraRAM: 6 GBBộ nhớ trong: 128 ...",5290000,5290000,0,0,0,0.0,0,18 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/5d/d7/99/0bac341a0eaca621802b8a7ecca022db.jpg,2024-11-29
249890023,Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính Hãng,Xiaomi,"Điện Thoại Xiaomi Redmi Note 12 Pro 5G 8GB/256GB - Hàng Chính HãngBộ sản phẩm bao gồm: Bộ sạc, cáp USB Type-C, dụng cụ tháo sim, ốp bảo vệ, hướng dẫn sử dụng nhanh. Màn hình rực nét, vuốt chạm mượt...",9000000,9000000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/f3/4d/65/07e40a0e40b246a3dfdc571ee31cacdf.png,2024-11-29
273366296,"ulefone Armor 24 (TIÊU CHUẨN MIL-STD-810H ,IP69K, chống nước ,chống sốc,pin 22000mah , màn hình6,78 inch, NFC, Ram24GB(12Gb+12Gb),rom 256GB)-hàng chính hãng ",Ulefone,"Kích thước màn hình 6,78 inchĐộ phân giải màn hình 1080 x 2460 FHD+,PPI 396CPU MediaTek Helio G96,Tần số chính 2.05GHzPin Li-polymer 22000mAh,sạc nhanh 66W, 11V/6ALoại C, USB 2.0 , Giắc cắm tai ng...",7990000,7990000,0,0,1,0.0,0,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/aa/29/6a/60cb17f59d80d38d3f11b1d1c053cc23.png,2024-11-29
262516014,Điện Thoại Samsung Galaxy A34 5G - Hàng Chính Hãng,Samsung,"Được giới thiệu vào tháng 03/2023, Samsung Galaxy A34 5G là một lựa chọn đáng chú ý trong thị trường điện thoại Android tầm trung. Với kết nối 5G tiên tiến và hiệu suất đáng tin cậy, sản phẩm hứa hẹn ...",7164000,7164000,0,0,1,5.0,1,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a8/e7/0d/c97af50186c95bf2013c97c9ad0cf85a.jpg,2024-11-29
170165701,Điện thoại bàn Ktel 645 hàng chính hãng,KTEL,"• Màn hình lớn gấp đôi-số to, rõ hiện lịch, đồng hồ, số gọi tới, gọi đi (không pin).• Bộ nhớ 30 cuộc gọi tới, 10 cuộc gọi đi (mã vùng, số điện thoại, thời gian).• Xóa, gọi lại số gọi đi, gọi tới. Nhấn...",430000,430000,0,0,62,5.0,12,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/ee/92/92/def752a331e3d6c937308018f66aef33.jpg,2024-11-29
249168949,Điện thoại Samsung Galaxy A34 5G 8GB/128GB Bạc - Hàng chính hãng,Samsung,"Đặc điểm nổi bật thiết kế sang trọng, siêu mỏng nhẹ chỉ 199 gam phân giải Full HD+, hình ảnh hiển thị sống độngChip Dimensity 1080 mạnh mẽ, nghe gọi, xem phim, lướt web mượt màBộ 3 camera sau 48MP...",7164000,7164000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/a2/75/c4/27a8a5021e8ddb7b497a8e0e28be2a33.jpg,2024-11-29
272113804,[MỚI] Điện thoại vivo Y17s - Hàng chính hãng - Camera 50MP - Pin 5000 mAh - Sạc nhanh- RAM mở rộng đến 8GB,Vivo,...,3990000,3990000,0,0,0,5.0,2,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
275773463,Điện thoại HONOR X8b 512GB - Hàng Chính Hãng,Honor,"       Thông tin sản phẩmTrên thị trường điện thoại thông minh, HONOR tiếp tục khẳng định vị thế của mình với việc giới thiệu HONOR X8b, một thiết bị không chỉ tuân theo xu hướng thiết kế hiện đại...",7690000,7305500,5,384500,0,0.0,0,Xem chi tiết,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/e9/08/82/c4e9caff9d13712341b88ca22dad068a.jpg,2024-11-29
275386374,Điện Thoại Oppo A60 8GB/128GB - Hàng Chính Hãng,OPPO,"Điện Thoại Oppo A60 8GB/128GB - Hàng Chính HãngBộ sản phẩm bao gồm: Thân máy, sạc, cáp USB, dụng cụ lấy sim, vỏ bảo vệ, sách hướng dẫn. Màn hình sắc nét- Oppo A60 được trang bị trên tấm nền LTPS ...",5490000,5490000,0,0,0,0.0,0,No warranty info,No return policy,https://salt.tikicdn.com/media/catalog/product/f5/15/2228f38cf84d1b8451bb49e2c4537081.png,2024-11-29
276025189,Điện thoại Xiaomi Redmi Note 13 Pro 8GB/256GB - Hàng Chính Hãng,Xiaomi,"       Xiaomi Redmi Note 13 Pro 256GB một phiên bản mới thuộc dòng điện thoại Xiaomi Redmi được nhà Xiaomi ra mắt trong năm 2024. Máy sở hữu khả năng chụp ảnh sắc nét, hiệu năng ổn định cùng với m...",7990000,7990000,0,0,0,0.0,0,1 Năm,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/89/ce/0b/516fc1fdb25656ebea0996599dfd65a7.jpg,2024-11-29
274257669,Điện thoại Masstel Izi S1 4G (LTE) Gọi HD Call - Hàng chính hãng,Masstel,"Thắng Thao Mobile cam kếtMáy chuẩn 4G không lo cắt sóng 2GHàng chính hãng mới 100%Bảo hành 12 thángTÍNH NĂNG NỔI BẬTMasstel IZI S1 4G, một chiếc điện thoại phổ thông sở hữu thiết kế cơ bản, bền bỉ c...",569000,459000,19,110000,1,5.0,1,12 Tháng,Đổi trả miễn phí trong 30 ngày,https://salt.tikicdn.com/ts/product/79/b1/a0/2ad7cf7ce745c767868135abb2e7a074.jpg,2024-11-29
